timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 19:28:38,37.6113,-122.3867,3570486a,AD5480,115,0,0,A21N,N958XV,1717090109,MIA,SFO,AA2933,AA,1,0,AAL2933,AAL,Miami International Airport,"25.79319953918457, -80.29060363769531",San Francisco International Airport,"37.61899948120117, -122.375",American Airlines,Airbus A321neo,Airbus
2024-05-30 19:28:38,54.1219,-118.1781,3570496b,394A12,203,34000,478,B77W,F-GSQS,1717090112,CDG,YVR,AF374,AF,0,0,AFR374G,AFR,Charles de Gaulle International Airport,"49.012798, 2.55",Vancouver International Airport,"49.193901062, -123.183998108",Air France,Boeing 777-300ER,Boeing
2024-05-30 19:28:38,39.7037,-86.2956,3570b84e,A0AAA0,315,0,0,B763,N142FE,1717090111,PIT,IND,FX1622,FX,1,0,FDX1622,FDX,Pittsburgh International Airport,"40.49150085, -80.23290253",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
2024-05-30 19:28:38,-37.0082,174.7827,3570c52d,7C8071,303,0,1,B789,VH-ZNN,1717090099,JFK,AKL,QF4,QF,1,0,QFA4,QFA,John F Kennedy International Airport,"40.639447, -73.779317",Auckland International Airport,"-37.01199, 174.786331",Qantas,Boeing 787-9,Boeing
2024-05-30 19:28:38,-26.1302,28.2354,3570f283,A6745A,5,0,0,A359,N515DN,1717090110,ATL,JNB,DL200,DL,1,0,DAL200,DAL,Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",OR Tambo International Airport,"-26.1392, 28.246",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 19:28:38,37.7187,-122.2175,3570f2ca,AAA39A,90,0,0,B752,N785FD,1717090113,BOI,OAK,FX1813,FX,1,0,FDX1813,FDX,Boise Air Terminal/Gowen Field,"43.5644, -116.223",Metropolitan Oakland International Airport,"37.721298, -122.221001",Fedex,Boeing 757-200,Boeing
2024-05-30 19:28:38,24.5337,53.8694,3570ffb4,06A12C,284,39875,510,A35K,A7-ANP,1717090111,AKL,DOH,QR921,QR,0,-704,QTR3J,QTR,Auckland International Airport,"-37.01199, 174.786331",Hamad International Airport,"25.273056, 51.608056",Qatar Airways,Airbus A350-1000,Airbus
2024-05-30 19:28:38,-33.69,159.4045,3571182e,7C8067,256,39996,449,B789,VH-ZND,1717090106,DFW,MEL,QF22,QF,0,0,QFA22,QFA,Dallas Fort Worth International Airport,"32.896801, -97.038002",Melbourne International Airport,"-37.673302, 144.843002",Qantas,Boeing 787-9,Boeing
2024-05-30 19:28:38,39.7051,-86.2923,35711bed,A0F99E,322,0,0,B763,N162FE,1717090108,CLT,IND,FX1635,FX,1,0,FDX1635,FDX,Charlotte Douglas International Airport,"35.2140007019043, -80.94309997558594",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 767-300,Boeing
2024-05-30 19:28:38,22.244,85.9323,35712b41,76CCE5,139,41000,481,A359,9V-SGE,1717090112,JFK,SIN,SQ23,SQ,0,0,SIA23,SIA,John F Kennedy International Airport,"40.639447, -73.779317",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 19:28:38,29.7894,75.5795,35712cf6,A47FD9,130,29400,462,B789,N38950,1717090110,EWR,DEL,UA82,UA,0,-1280,UAL82,UAL,Newark Liberty International Airport,"40.692501, -74.168701",Indira Gandhi International Airport,"28.55563, 77.09519",United Airlines,Boeing 787-9,Boeing
2024-05-30 19:28:38,37.8199,135.4368,35712d8e,A64924,266,40000,415,A359,N504DN,1717090113,ATL,ICN,DL27,DL,0,-64,DAL27,DAL,Hartsfield Jackson Atlanta International Airport,"33.6367, -84.428101",Incheon International Airport,"37.46910095214844, 126.45099639892578",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 19:28:38,34.8449,134.716,35713321,758525,218,40000,468,A359,RP-C3501,1717090111,YYZ,MNL,PR119,PR,0,0,PAL119,PAL,Toronto Lester B. Pearson International Airport,"43.6772, -79.6306",Ninoy Aquino International Airport,"14.5086, 121.019997",Philippine Airlines,Airbus A350-900,Airbus
2024-05-30 19:28:38,41.2625,1.9777,3571427c,71C078,65,1625,170,A359,HL8078,1717090112,ICN,BCN,OZ511,OZ,0,-960,AAR511,AAR,Incheon International Airport,"37.46910095214844, 126.45099639892578",Josep Tarradellas Barcelona-El Prat Airport,"41.2971, 2.07846",Asiana Airlines,Airbus A350-900,Airbus
2024-05-30 19:28:38,51.4666,-0.4724,35714437,71C251,270,0,13,B77L,HL8251,1717090110,ICN,LHR,KE503,KE,1,0,KAL503,KAL,Incheon International Airport,"37.46910095214844, 126.45099639892578",London Heathrow Airport,"51.4706, -0.461941",Korean Air,Boeing 777-200LR,Boeing
2024-05-30 19:28:38,41.9235,12.1813,357144f9,4CAD44,162,2300,160,A359,EI-IFA,1717090110,HND,FCO,AZ793,AZ,0,-384,ITY793,ITY,Tokyo Haneda International Airport,"35.552299, 139.779999",Rome–Fiumicino Leonardo da Vinci International Airport,"41.804532, 12.251998",Alitalia,Airbus A350-900,Airbus
2024-05-30 19:28:38,50.0459,8.5611,357146ba,3C4B28,70,0,13,B748,D-ABYH,1717090111,HND,FRA,LH717,LH,1,0,DLH717,DLH,Tokyo Haneda International Airport,"35.552299, 139.779999",Frankfurt Airport,"50.036521, 8.561268",Lufthansa Cargo,Boeing 747-8,Boeing
2024-05-30 19:28:38,51.6424,0.1296,357146dc,406F75,246,10525,263,B789,G-ZBKI,1717090112,PVG,LHR,BA168,BA,0,-1216,BAW168,BAW,Shanghai Pudong International Airport,"31.1434, 121.805",London Heathrow Airport,"51.4706, -0.461941",British Airways,Boeing 787-9,Boeing
2024-05-30 19:28:38,-28.3402,172.5241,35714a8c,7C806E,231,40004,451,B789,VH-ZNK,1717090106,DFW,SYD,QF8,QF,0,0,QFA8,QFA,Dallas Fort Worth International Airport,"32.896801, -97.038002",Sydney Kingsford Smith International Airport,"-33.94609832763672, 151.177001953125",Qantas,Boeing 787-9,Boeing
2024-05-30 19:28:38,51.6431,0.3928,35714f4a,71BD78,271,12575,261,A359,HL7578,1717090112,ICN,LHR,OZ521,OZ,0,-1408,AAR521,AAR,Incheon International Airport,"37.46910095214844, 126.45099639892578",London Heathrow Airport,"51.4706, -0.461941",Asiana Airlines,Airbus A350-900,Airbus
2024-05-30 19:28:38,37.2768,61.3317,35715511,80153D,232,38000,431,B77L,VT-AEH,1717090111,SFO,BOM,AI180,AI,0,0,AIC180,AIC,San Francisco International Airport,"37.61899948120117, -122.375",Chhatrapati Shivaji International Airport,"19.0886993408, 72.8678970337",Air India,Boeing 777-200LR,Boeing
2024-05-30 19:28:38,-32.864,158.673,357156b8,7C806B,247,38000,423,B789,VH-ZNH,1717090100,LAX,MEL,QF96,QF,0,128,QFA96,QFA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Melbourne International Airport,"-37.673302, 144.843002",Qantas,Boeing 787-9,Boeing
2024-05-30 19:28:38,37.9241,137.9023,35715b8a,71BE40,267,35000,377,A388,HL7640,1717090113,LAX,ICN,OZ203,OZ,0,0,AAR203,AAR,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Incheon International Airport,"37.46910095214844, 126.45099639892578",Asiana Airlines,Airbus A380-800,Airbus
2024-05-30 19:28:38,58.3347,-6.7966,35715c46,406F7A,150,40975,523,B789,G-ZBKN,1717090110,HND,LHR,BA6,BA,0,0,BAW6,BAW,Tokyo Haneda International Airport,"35.552299, 139.779999",London Heathrow Airport,"51.4706, -0.461941",British Airways,Boeing 787-9,Boeing
2024-05-30 19:28:38,24.3386,43.7756,35716469,06A068,70,37000,504,B77L,A7-BBB,1717090112,GRU,DOH,QR774,QR,0,0,QTR774,QTR,Guarulhos - Governador André Franco Montoro International Airport,"-23.431944, -46.467778",Hamad International Airport,"25.273056, 51.608056",Qatar Airways,Boeing 777-200LR,Boeing
2024-05-30 19:28:38,49.7489,-129.3625,357164dc,76CCE2,113,39000,530,A359,9V-SGB,1717090111,SIN,JFK,SQ24,SQ,0,0,SIA24,SIA,Singapore Changi Airport,"1.35019, 103.994003",John F Kennedy International Airport,"40.639447, -73.779317",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 19:28:38,-21.2293,155.6125,357166bb,7C806F,194,40000,448,B789,VH-ZNL,1717090101,YVR,SYD,QF76,QF,0,0,QFA76,QFA,Vancouver International Airport,"49.193901062, -123.183998108",Sydney Kingsford Smith International Airport,"-33.94609832763672, 151.177001953125",Qantas,Boeing 787-9,Boeing
2024-05-30 19:28:38,40.4931,-3.5598,35716757,781EB8,270,0,13,A359,B-32D0,1717090113,PVG,MAD,MU709,MU,1,0,CES709,CES,Shanghai Pudong International Airport,"31.1434, 121.805",Adolfo Suárez Madrid–Barajas Airport,"40.471926, -3.56264",China Eastern Airlines,Airbus A350-900,Airbus
2024-05-30 19:28:38,48.0892,16.5884,357167ba,4D0118,270,0,15,B748,LX-VCN,1717090112,HKG,VIE,CV7624,CV,1,0,CLX76TA,CLX,Hong Kong International Airport,"22.308901, 113.915001",Vienna International Airport,"48.110298, 16.5697",Cargolux,Boeing 747-8,Boeing
2024-05-30 19:28:38,25.0731,55.5569,35716807,A9F502,79,3575,214,B772,N74007,1717090112,EWR,DXB,UA164,UA,0,-896,UAL164,UAL,Newark Liberty International Airport,"40.692501, -74.168701",Dubai International Airport,"25.2527999878, 55.3643989563",United Airlines,Boeing 777-200,Boeing
2024-05-30 19:28:38,-31.9632,178.4461,357168f6,A66935,209,40000,455,A359,N512DN,1717090106,LAX,AKL,DL65,DL,0,0,DAL65,DAL,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Auckland International Airport,"-37.01199, 174.786331",Delta Air Lines,Airbus A350-900,Airbus
2024-05-30 19:28:38,-17.9927,162.2887,35716aa4,7C1471,228,40000,411,A332,VH-EBN,1717090114,LAX,BNE,QF16,QF,0,0,QFA16,QFA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Brisbane International Airport,"-27.384199142456055, 153.11700439453125",Qantas,Airbus A330-200,Airbus
