timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 00:44:33,18.4382,-66.0024,356d0284,A11B00,357,0,0,A321,N170US,1717022667,DFW,SJU,AA2233,AA,1,0,AAL2233,AAL,Dallas Fort Worth International Airport,"32.896801, -97.038002",Luis Munoz Marin International Airport,"18.4393997192, -66.0018005371",American Airlines,Airbus A321,Airbus
2024-05-30 00:44:33,39.7083,-86.2909,356d064c,ADE96E,315,0,0,B752,N996FD,1717022664,SLC,IND,FX1661,FX,1,0,FDX1661,FDX,Salt Lake City International Airport,"40.785749, -111.979746",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 757-200,Boeing
2024-05-30 00:44:33,29.7936,-95.2279,356d91b6,896475,95,11775,318,A388,A6-EUK,1717022665,DXB,IAH,EK211,EK,0,3520,UAE1Y,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Emirates,Airbus A380-800,Airbus
2024-05-30 00:44:33,1.3813,104.3097,356d9e55,76CDB7,315,5750,298,A359,9V-SMW,1717022667,LAX,SIN,SQ37,SQ,0,-512,SIA37,SIA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 00:44:33,1.3553,103.9814,356da103,A18D29,135,0,0,B789,N19986,1717022664,SFO,SIN,UA1,UA,1,0,UAL1,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Singapore Changi Airport,"1.35019, 103.994003",United Airlines,Boeing 787-9,Boeing
2024-05-30 00:44:33,-37.7331,144.8498,356daae5,A31A77,351,1200,123,B789,N29985,1717022667,SFO,MEL,UA60,UA,0,-704,UAL60,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Melbourne International Airport,"-37.673302, 144.843002",United Airlines,Boeing 787-9,Boeing
2024-05-30 00:44:33,1.4913,104.1876,356dab6e,C02ECA,316,5575,260,B789,C-FRSR,1717022667,YVR,SIN,AC19,AC,0,-640,ACA19,ACA,Vancouver International Airport,"49.193901062, -123.183998108",Singapore Changi Airport,"1.35019, 103.994003",Air Canada,Boeing 787-9,Boeing
2024-05-30 00:44:33,24.5454,118.1324,356db747,7812BE,236,0,14,B789,B-1356,1717022624,LAX,XMN,MF830,MF,1,0,CXA830,CXA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Xiamen Gaoqi International Airport,"24.54400062561035, 118.12799835205078",XiamenAir,Boeing 787-9,Boeing
2024-05-30 00:44:33,45.1746,-91.7644,356dd121,789244,102,41000,517,A359,B-LQF,1717022666,HKG,JFK,CX840,CX,0,0,CPA840,CPA,Hong Kong International Airport,"22.308901, 113.915001",John F Kennedy International Airport,"40.639447, -73.779317",Cathay Pacific,Airbus A350-900,Airbus
2024-05-30 00:44:33,61.1885,-150.0023,356dd21b,A75659,255,0,0,MD11,N572FE,1717022665,IND,ANC,FX29,FX,1,0,FDX29,FDX,Indianapolis International Airport,"39.7173, -86.294403",Ted Stevens Anchorage International Airport,"61.1744, -149.996002",Fedex,McDonnell Douglas MD-11,McDonnell Douglas
