timeline,latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao,origin_airport_name,origin_airport_coordinates,destination_airport_name,destination_airport_coordinates,airline_name,aircraft_name,manufacturer
2024-05-30 00:40:31,18.4382,-66.0023,356d0284,A11B00,357,0,0,A321,N170US,1717022427,DFW,SJU,AA2233,AA,1,0,AAL2233,AAL,Dallas Fort Worth International Airport,"32.896801, -97.038002",Luis Munoz Marin International Airport,"18.4393997192, -66.0018005371",American Airlines,Airbus A321,Airbus
2024-05-30 00:40:31,39.7083,-86.2909,356d064c,ADE96E,315,0,0,B752,N996FD,1717022424,SLC,IND,FX1661,FX,1,0,FDX1661,FDX,Salt Lake City International Airport,"40.785749, -111.979746",Indianapolis International Airport,"39.7173, -86.294403",Fedex,Boeing 757-200,Boeing
2024-05-30 00:40:31,29.8336,-95.5923,356d91b6,896475,120,5975,286,A388,A6-EUK,1717022427,DXB,IAH,EK211,EK,0,0,UAE1Y,UAE,Dubai International Airport,"25.2527999878, 55.3643989563",George Bush Intercontinental Houston Airport,"29.984399795532227, -95.34140014648438",Emirates,Airbus A380-800,Airbus
2024-05-30 00:40:31,1.1666,104.5816,356d9e55,76CDB7,268,10525,338,A359,9V-SMW,1717022427,LAX,SIN,SQ37,SQ,0,-1600,SIA37,SIA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Singapore Changi Airport,"1.35019, 103.994003",Singapore Airlines,Airbus A350-900,Airbus
2024-05-30 00:40:31,1.4754,104.0308,356da103,A18D29,203,2100,166,B789,N19986,1717022427,SFO,SIN,UA1,UA,0,-1088,UAL1,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Singapore Changi Airport,"1.35019, 103.994003",United Airlines,Boeing 787-9,Boeing
2024-05-30 00:40:31,-37.8692,144.9044,356daae5,A31A77,272,3225,174,B789,N29985,1717022424,SFO,MEL,UA60,UA,0,-448,UAL60,UAL,San Francisco International Airport,"37.61899948120117, -122.375",Melbourne International Airport,"-37.673302, 144.843002",United Airlines,Boeing 787-9,Boeing
2024-05-30 00:40:31,1.2329,104.4129,356dab6e,C02ECA,320,9850,319,B789,C-FRSR,1717022426,YVR,SIN,AC19,AC,0,-1856,ACA19,ACA,Vancouver International Airport,"49.193901062, -123.183998108",Singapore Changi Airport,"1.35019, 103.994003",Air Canada,Boeing 787-9,Boeing
2024-05-30 00:40:31,24.5018,118.0703,356db747,7812BE,44,1275,146,B789,B-1356,1717022425,LAX,XMN,MF830,MF,0,-896,CXA830,CXA,Los Angeles / Tom Bradley International Airport,"33.942501, -118.407997",Xiamen Gaoqi International Airport,"24.54400062561035, 118.12799835205078",XiamenAir,Boeing 787-9,Boeing
2024-05-30 00:40:31,45.2972,-92.5693,356dd121,789244,101,41000,531,A359,B-LQF,1717022427,HKG,JFK,CX840,CX,0,0,CPA840,CPA,Hong Kong International Airport,"22.308901, 113.915001",John F Kennedy International Airport,"40.639447, -73.779317",Cathay Pacific,Airbus A350-900,Airbus
2024-05-30 00:40:31,61.1886,-150.0023,356dd21b,A75659,255,0,0,MD11,N572FE,1717022426,IND,ANC,FX29,FX,1,0,FDX29,FDX,Indianapolis International Airport,"39.7173, -86.294403",Ted Stevens Anchorage International Airport,"61.1744, -149.996002",Fedex,McDonnell Douglas MD-11,McDonnell Douglas
